,statistics.Mean,statistics.SD,statistics.Naive.SE,statistics.Time.series.SE,quantiles.2.5.,quantiles.25.,quantiles.50.,quantiles.75.,quantiles.97.5.
delta[165],0.0045465,0.394044508,0.00321736,0.007826562,-0.781416129,-0.143482925,0.002588529,0.150433327,0.813035097
delta[166],-0.001289401,0.387877505,0.003167007,0.007415384,-0.737883181,-0.145909355,-0.002863719,0.140990412,0.78227222
delta[167],-0.006829051,0.397112417,0.003242409,0.007218606,-0.880666694,-0.144083074,0.000935057,0.142210219,0.7794197
delta[168],0.000356964,0.388071228,0.003168588,0.005025972,-0.817684242,-0.138173205,-0.000395184,0.143817949,0.816352854
delta[169],0.002943804,0.386014769,0.003151797,0.006157136,-0.812691949,-0.139390149,0.000661239,0.14347263,0.813990571
delta[170],-0.002825991,0.386720415,0.003157559,0.004407541,-0.830510983,-0.14160559,0.000398097,0.140031634,0.78114008
delta[171],-0.005030788,0.393056653,0.003209294,0.006376503,-0.862468367,-0.139889514,0.001940356,0.143317602,0.789369674
delta[172],0.004691819,0.394144246,0.003218174,0.006198624,-0.812786218,-0.142759408,0.001845597,0.144714326,0.825159195
delta[173],0.002327314,0.390032259,0.0031846,0.005681062,-0.808857483,-0.141366081,0.000904845,0.14444602,0.814498608
delta[174],0.002346576,0.382093046,0.003119777,0.005698186,-0.816032939,-0.138220069,0.00419474,0.14834439,0.813275636
delta[175],0.005035312,0.408289856,0.003333673,0.005161197,-0.802406994,-0.134943731,0.002981264,0.142576231,0.800852339
delta[176],-0.005312532,0.387843709,0.003166731,0.00531692,-0.810767637,-0.145050217,-5.56E-05,0.14112604,0.762868779
home,-80.39127131,60.53664456,0.494279633,0.819609057,-226.274743,-116.9262257,-67.99517236,-31.61041274,-3.679122058
lambda1[1],0.740481157,5.822133822,0.047537524,0.195497037,-10.55379989,-1.017421707,0.261199597,2.202672491,13.79618298
lambda1[2],0.868698248,5.969703178,0.048742422,0.211654633,-10.0186128,-0.979232379,0.252621613,2.234519725,13.72649553
lambda1[3],1.030463933,5.770118623,0.047112821,0.210444232,-9.097014279,-0.908051175,0.299942895,2.287136816,14.67136084
lambda1[4],-2.903963699,5.678741568,0.046366731,0.34431835,-18.12043223,-3.943907174,-1.086825217,0.079919029,2.40669239
lambda1[5],0.945493778,5.531231039,0.045162312,0.179522264,-9.561749728,-0.883333859,0.321664421,2.345417447,14.18542106
lambda1[6],1.235302895,6.683582927,0.054571226,0.393153152,-8.463513765,-0.901571791,0.273171108,2.301419168,16.03886257
lambda1[7],1.262604032,5.802970597,0.047381057,0.180629328,-8.233167365,-0.822877011,0.332895548,2.447560099,15.83993967
lambda1[8],0.340136854,5.955349069,0.048625222,0.270627513,-12.33740988,-1.018601957,0.242673469,2.132543399,11.94196171
lambda1[9],0.911617386,6.232082992,0.050884745,0.294332094,-10.08466059,-0.93498306,0.271450407,2.22537098,14.61687595
lambda1[10],-2.807401989,4.564284018,0.037267223,0.308535414,-16.15391233,-3.659875728,-1.33179919,-0.15498019,1.259923493
lambda1[11],1.052052855,6.293559176,0.051386695,0.273949064,-9.603800715,-0.864428028,0.302736045,2.346746008,15.97882385
lambda1[12],0.548236068,5.4607842,0.044587116,0.185693472,-10.86379066,-0.972208109,0.234599491,2.179614975,12.46124788
lambda1[13],0.774221075,5.682288133,0.046395688,0.177613169,-10.33838901,-0.951783269,0.278761976,2.256315549,13.33986451
lambda1[14],0.586192635,5.693282459,0.046485457,0.171081997,-10.34907245,-1.056420565,0.20971752,2.140469208,12.87835015
